,availability_30,availability_60,availability_90,availability_365
33977,30,60,90,365
33978,30,60,90,365
33979,30,60,90,365
33980,7,37,67,342
33981,30,60,90,365
33982,0,20,50,50
33983,24,54,84,358
33985,18,48,78,352
33986,14,44,74,254
33987,0,0,0,170
33988,30,60,90,365
33989,2,14,31,292
33990,4,34,64,339
33991,23,53,83,173
33993,3,11,27,106
33994,3,33,63,338
33995,2,7,7,253
33997,23,53,83,358
33999,13,43,73,347
34000,30,58,58,58
34001,12,40,40,40
34002,5,27,27,27
34004,0,0,0,142
34005,0,26,46,139
34007,12,40,40,40
34008,0,0,0,0
34009,30,58,58,58
34011,9,12,12,12
34012,6,36,66,334
34017,0,0,0,156
34019,1,31,61,335
34021,30,60,90,365
34022,3,27,57,159
34024,21,51,81,81
34025,18,48,60,60
34031,17,47,59,59
34032,4,18,38,291
34034,26,56,86,361
34035,24,52,54,54
34036,6,36,66,156
34038,0,0,0,44
34039,20,50,80,355
34040,30,60,90,179
34043,4,18,38,291
34044,0,0,0,0
34046,13,43,73,348
34047,30,60,90,179
34048,0,0,0,0
34049,0,0,0,0
34051,18,48,78,241
34052,30,60,90,364
34054,13,42,42,95
34056,0,26,56,146
34057,4,34,64,64
34060,0,0,7,282
34061,25,51,81,356
34062,30,60,90,90
34066,8,38,68,343
34067,25,55,85,360
34068,2,30,60,335
34070,1,1,10,19
34072,0,0,3,278
34074,3,33,63,338
34077,13,43,73,347
34079,4,4,4,4
34080,19,49,79,354
34081,11,11,15,279
34083,0,2,32,32
34084,1,8,14,230
34086,14,44,74,164
34087,29,59,89,364
34090,12,40,40,40
34091,1,1,23,298
34093,5,5,5,5
34094,2,32,62,337
34095,4,6,6,217
34096,0,1,28,28
34097,16,46,76,166
34098,28,58,85,189
34099,6,20,20,20
34100,17,46,76,350
34101,0,3,33,122
34102,2,32,62,152
34105,20,50,80,355
34106,30,60,90,365
34108,0,0,0,0
34111,14,16,45,45
34112,8,38,68,333
34114,0,0,30,120
34118,7,37,67,148
34119,14,44,74,349
34120,0,29,59,146
34122,16,16,17,17
34124,0,0,0,0
34125,4,4,4,4
34128,0,0,0,0
34130,9,9,21,87
34133,18,40,70,345
34135,30,60,90,365
34136,18,18,18,78
34138,10,40,70,344
34139,0,0,0,188
34142,14,44,74,348
34145,23,53,83,358
34148,24,54,84,347
34149,21,21,21,76
34151,9,13,43,106
34152,16,38,66,341
34156,21,51,81,356
34160,1,31,61,151
34161,9,29,59,334
34162,12,42,72,161
34163,0,19,49,323
34164,0,0,0,0
34166,18,48,78,352
34167,5,35,46,47
34168,1,1,1,63
34172,23,53,83,156
34174,23,53,83,358
34176,0,0,0,166
34177,0,4,34,34
34179,30,60,90,365
34180,18,42,72,252
34182,30,60,90,180
34183,9,17,17,17
34185,14,44,74,349
34186,0,20,50,53
34187,26,56,85,85
34189,11,16,46,103
34190,0,0,0,0
34191,0,0,0,0
34192,0,0,0,125
34193,26,56,86,360
34194,15,45,75,349
34195,10,40,70,70
34197,0,0,5,280
34198,0,0,0,0
34199,26,56,86,176
34200,30,60,90,365
34204,30,60,90,365
34205,22,22,22,22
34207,0,0,0,65
34209,4,23,53,299
34213,22,52,82,172
34216,30,60,90,90
34220,12,42,72,162
34222,19,49,79,169
34223,17,29,29,29
34224,8,8,22,22
34227,3,3,3,3
34229,29,59,89,89
34230,20,50,80,217
34231,19,49,79,106
34233,25,53,83,173
34234,30,60,90,365
34235,9,28,58,333
34237,0,0,0,249
34238,11,41,71,337
34239,28,58,88,88
34240,22,52,82,357
34241,8,38,68,343
34243,7,11,30,57
34245,0,0,0,167
34246,0,0,0,274
34247,0,1,31,306
34248,29,59,89,89
34249,12,42,72,162
34250,0,7,37,312
34251,0,0,4,279
34253,5,27,57,332
34255,30,60,90,365
34256,0,0,0,219
34258,0,0,0,181
34259,4,6,6,186
34260,14,25,55,55
34261,16,46,76,76
34265,0,25,55,330
34266,0,2,32,121
34270,0,10,10,10
34271,0,2,32,307
34274,15,45,75,349
34277,0,0,0,0
34279,15,45,75,350
34280,3,33,63,338
34281,0,21,51,51
34283,16,46,76,350
34284,9,18,41,49
34285,26,26,28,28
34286,0,25,35,35
34287,5,5,5,5
34288,0,0,22,296
34289,7,7,7,9
34290,1,31,61,336
34293,25,55,85,360
34296,8,38,68,343
34299,19,49,79,169
34300,28,58,88,363
34301,5,28,50,325
34303,0,20,50,325
34304,0,1,31,306
34305,2,5,35,239
34306,12,30,42,179
34308,22,52,82,171
34309,22,52,81,81
34310,2,32,62,62
34312,26,54,81,354
34313,25,55,85,360
34317,27,57,87,362
34319,1,10,10,10
34321,0,0,0,275
34322,8,8,35,35
34323,0,0,3,278
34324,0,7,11,286
34327,0,0,0,2
34333,15,45,75,220
34334,0,0,29,304
34335,0,29,59,333
34336,0,30,60,334
34339,19,49,79,354
34340,4,29,54,139
34342,0,29,59,86
34345,23,53,83,83
34346,9,9,9,9
34348,3,33,63,338
34350,0,23,53,328
34351,0,0,0,0
34355,2,4,34,232
34357,24,54,84,359
34358,8,37,67,247
34361,0,0,0,87
34362,0,27,57,57
34364,9,36,61,131
34367,8,38,68,343
34368,22,52,82,323
34371,1,2,32,32
34381,7,32,37,37
34383,0,0,5,280
34386,30,60,90,365
34387,0,26,56,330
34389,0,0,0,0
34390,8,38,68,342
34391,25,55,85,359
34392,20,50,80,309
34393,20,50,80,309
34394,3,33,63,337
34395,3,33,63,337
34396,20,50,80,314
34397,30,60,90,365
34398,19,48,78,299
34399,19,48,78,299
34400,3,12,16,196
34401,27,57,87,177
34405,19,49,79,300
34408,20,50,80,302
34409,4,17,20,109
34410,5,5,5,5
34411,20,50,80,302
34413,0,0,0,0
34415,19,49,79,353
34417,0,0,0,13
34418,8,38,68,342
34419,28,58,88,362
34422,12,40,70,334
34424,20,50,80,302
34425,27,57,86,86
34426,12,42,72,316
34428,12,42,72,316
34429,1,31,61,151
34431,12,42,72,316
34432,8,8,30,305
34437,30,60,90,365
34439,0,0,0,0
34442,30,60,90,364
34443,0,0,0,217
34444,29,59,89,363
34445,24,54,84,359
34446,8,38,68,342
34447,22,52,82,172
34450,15,45,75,75
34452,15,45,75,75
34453,30,60,90,364
34455,0,0,27,59
34456,4,34,64,339
34457,9,9,9,9
34458,21,51,81,356
34460,30,60,90,365
34461,3,10,40,176
34463,0,0,0,29
34467,0,0,10,247
34470,4,8,8,60
34471,30,60,90,365
34472,2,32,62,336
34474,30,60,90,203
34476,0,0,0,156
34479,9,39,69,344
34481,14,44,74,179
34484,29,59,89,364
34488,17,45,45,119
34490,30,60,90,365
34492,17,46,76,350
34493,4,8,36,308
34495,19,49,79,164
34496,4,34,64,204
34498,16,46,76,351
34501,29,59,89,364
34503,3,3,3,52
34509,21,49,49,49
34511,2,2,2,166
34512,23,50,80,260
34514,0,2,32,307
34517,0,0,0,0
34520,11,31,52,268
34523,0,0,0,3
34524,11,11,11,136
34525,30,60,90,365
34526,20,50,80,354
34528,20,35,39,66
34529,30,60,90,365
34531,30,60,90,365
34533,20,50,80,355
34534,3,32,62,100
34535,29,59,89,363
34536,15,20,20,20
34538,19,49,79,354
34539,8,38,52,52
34540,30,60,86,86
34541,8,38,68,343
34543,3,33,63,337
34544,3,21,45,311
34545,5,32,62,337
34546,6,24,52,312
34547,3,28,56,331
34551,7,37,67,130
34552,2,22,51,325
34553,11,40,70,345
34555,14,44,74,164
34556,4,30,59,59
34557,3,3,3,3
34559,30,60,90,365
34561,23,53,83,212
34563,13,43,73,348
34567,29,59,89,218
34569,27,57,87,216
34570,0,0,28,28
34572,1,1,1,66
34574,5,5,5,191
34575,3,33,63,337
34576,14,42,42,42
34579,0,0,4,279
34580,3,33,63,337
34581,0,8,38,312
34582,8,38,68,343
34583,0,3,18,48
34584,23,53,83,358
34587,3,33,63,338
34588,29,59,89,364
34590,18,47,77,352
34591,0,0,0,0
34592,3,33,63,337
34593,10,40,70,321
34594,30,60,90,365
34595,5,9,9,9
34597,18,20,50,50
34598,17,47,77,351
34599,13,42,72,346
34601,2,2,16,27
34605,0,29,29,284
34606,22,52,82,170
34608,0,0,19,294
34609,6,8,38,288
34610,19,49,78,78
34611,18,26,56,146
34612,0,0,0,186
34613,0,0,28,28
34614,12,42,72,329
34617,2,10,40,315
34619,30,60,90,222
34620,19,49,79,353
34621,12,42,72,347
34622,30,60,90,176
34623,18,48,78,215
34624,0,17,47,322
34627,30,60,90,183
34628,21,42,64,339
34629,10,11,41,205
34631,30,60,90,364
34633,0,0,3,278
34636,21,51,81,81
34638,29,59,89,89
34639,0,0,0,36
34641,0,0,0,156
34642,18,48,78,258
34643,25,55,85,360
34645,0,0,0,167
34646,11,31,52,268
34647,11,41,71,346
34650,30,60,90,195
34651,11,41,70,98
34654,0,2,32,125
34655,10,12,42,317
34661,30,60,90,365
34662,13,17,17,17
34664,0,1,1,218
34665,13,13,13,13
34667,0,3,33,197
34668,0,0,0,0
34669,0,23,33,33
34670,7,7,7,254
34672,17,47,77,352
34674,0,2,32,122
34675,25,53,53,53
34684,0,0,0,4
34685,0,6,36,125
34686,26,56,86,361
34688,22,22,22,22
34689,10,40,70,345
34690,30,60,90,365
34692,0,29,59,334
34693,30,60,90,365
34694,22,52,82,357
34696,16,46,76,351
34697,5,35,65,172
34699,2,32,62,337
34702,16,21,31,245
34704,0,0,0,218
34707,23,53,83,356
34708,0,0,4,279
34709,2,32,62,337
34710,8,38,67,67
34711,16,46,76,350
34713,16,35,65,340
34715,0,0,0,6
34716,6,36,66,340
34717,24,26,55,55
34718,4,27,57,147
34721,8,37,65,93
34722,0,2,32,307
34723,10,35,65,339
34724,18,42,72,346
34725,1,31,61,336
34726,30,60,90,90
34727,0,25,25,25
34728,1,1,18,154
34731,28,34,34,34
34732,5,5,5,193
34733,3,33,63,338
34734,30,60,90,364
34735,28,28,28,28
34736,21,51,81,355
34737,14,44,74,348
34740,12,12,22,113
34741,0,0,0,0
34743,17,47,77,167
34744,10,40,70,345
34745,27,55,55,55
34746,28,58,88,363
34748,22,51,81,356
34750,0,26,56,146
34751,12,42,72,346
34752,30,60,90,365
34754,1,31,61,336
34757,0,0,0,240
34758,18,48,60,60
34759,7,10,40,131
34760,0,0,8,99
34762,1,28,58,202
34763,14,14,17,280
34765,0,0,0,0
34766,1,1,1,92
34767,19,49,79,353
34768,20,50,80,170
34770,0,0,0,62
34771,0,0,0,0
34772,30,60,90,365
34773,0,30,60,334
34776,9,35,65,154
34777,30,60,90,364
34778,30,60,90,200
34779,29,59,89,89
34782,0,0,0,0
34784,12,12,12,12
34785,0,0,4,278
34786,26,33,33,286
34787,23,53,83,357
34788,4,4,4,4
34791,3,33,63,338
34792,30,60,90,199
34793,1,31,55,330
34795,13,35,35,35
34796,3,33,63,338
34797,28,58,88,363
34799,0,0,21,296
34800,3,8,8,8
34801,0,0,0,0
34802,5,21,46,75
34806,30,60,90,365
34807,26,56,86,361
34808,13,43,60,67
34811,0,0,8,8
34812,13,38,64,64
34813,29,59,89,364
34814,26,56,86,176
34815,4,34,64,339
34817,0,0,1,1
34818,30,60,90,365
34819,16,46,76,351
34821,27,55,75,75
34822,0,0,0,64
34823,30,60,90,365
34825,17,46,76,351
34826,12,42,72,346
34827,30,60,90,364
34828,14,44,74,164
34829,20,34,64,229
34830,0,0,0,157
34832,0,0,0,0
34833,0,0,0,0
34834,17,29,29,29
34835,4,34,64,154
34836,23,53,83,342
34838,30,60,90,365
34839,23,53,83,358
34842,0,17,46,46
34844,0,0,0,15
34845,30,60,90,365
34846,0,0,0,0
34847,3,33,63,337
34848,0,0,0,0
34849,18,48,78,352
34850,0,0,0,0
34851,17,34,34,288
34852,0,0,0,163
34853,17,42,42,310
34854,18,25,55,330
34855,30,60,90,365
34858,30,60,90,365
34861,0,0,14,289
34862,25,55,85,248
34863,18,24,24,24
34866,30,60,90,365
34868,30,58,58,58
34869,13,43,73,348
34870,22,52,82,357
34871,0,0,0,156
34873,30,60,90,365
34874,0,30,60,148
34875,27,28,28,153
34877,0,0,0,0
34878,1,1,1,127
34881,11,39,69,344
34883,0,0,0,0
34884,6,36,66,156
34885,7,37,67,341
34886,0,30,60,150
34891,0,0,0,0
34893,0,0,0,0
34894,30,60,89,89
34896,30,60,90,364
34897,2,32,62,152
34898,10,40,70,345
34900,30,60,90,365
34904,1,1,1,249
34906,5,34,64,339
34907,2,17,27,28
34908,24,54,84,358
34911,24,54,84,359
34912,0,0,0,0
34913,11,37,67,247
34916,12,42,72,347
34917,30,60,90,365
34919,23,53,83,357
34920,4,4,4,4
34921,18,18,18,266
34922,0,0,0,0
34924,0,0,0,0
34925,9,9,18,185
34927,27,55,55,55
34930,23,53,79,297
34932,21,51,81,356
34935,28,58,88,178
34936,0,0,0,0
34937,29,59,89,364
34939,30,60,90,365
34941,5,35,65,256
34943,19,49,79,259
34944,13,43,73,347
34945,14,44,74,348
34948,28,58,88,178
34949,0,0,0,0
34950,9,38,38,38
34951,0,0,16,291
34952,0,0,0,231
34953,3,33,63,337
34955,30,60,90,90
34957,1,1,1,77
34958,0,0,30,304
34960,16,46,76,350
34961,0,0,0,215
34962,3,28,28,220
34963,0,0,0,0
34964,1,31,61,336
34965,0,0,0,0
34966,0,0,26,295
34967,8,38,68,343
34970,26,56,86,361
34971,29,59,88,88
34972,0,16,46,315
34974,11,41,71,71
34976,28,58,88,363
34977,6,34,34,34
34978,0,27,53,53
34979,0,29,59,334
34980,30,60,90,365
34981,30,60,90,365
34982,0,1,31,306
34983,13,43,73,163
34984,13,42,72,346
34985,16,46,76,351
34986,0,0,0,19
34987,1,24,42,287
34990,30,60,90,365
34992,7,37,63,326
34995,6,36,66,341
34996,20,50,80,355
34997,19,49,79,354
35003,30,60,90,365
35004,20,20,20,20
35005,0,23,32,32
35006,2,32,62,337
35007,0,0,4,279
35008,0,0,4,4
35010,16,46,76,165
35012,24,54,84,174
35014,7,35,65,336
35015,30,60,90,365
35016,22,22,22,22
35017,0,0,0,0
35018,4,31,42,42
35019,25,55,85,112
35020,30,60,90,364
35023,20,50,80,260
35024,30,60,90,365
35026,18,48,78,352
35027,19,19,19,19
35028,24,24,24,24
35029,2,32,62,336
35031,11,41,71,345
35032,0,0,15,197
35033,0,0,0,0
35034,27,57,87,362
35035,8,16,24,299
35036,16,38,68,343
35039,6,6,6,6
35040,4,34,64,339
35041,7,7,7,7
35043,30,60,90,365
35044,30,60,90,365
35045,0,20,50,324
35046,0,0,4,4
35047,0,0,0,0
35048,30,60,90,179
35051,18,42,72,162
35053,23,53,83,358
35055,0,0,4,63
35056,16,45,75,350
35057,3,33,63,323
35058,4,31,61,331
35062,12,42,72,209
35063,30,60,90,365
35068,20,50,80,354
35071,10,40,70,345
35075,19,49,79,168
35080,1,1,1,249
35081,13,43,73,163
35082,7,37,67,94
35084,17,47,77,352
35086,28,56,56,56
35092,5,35,65,340
35093,30,60,90,364
35094,19,25,25,85
35095,13,19,48,76
35096,0,2,32,32
35097,0,0,0,0
35098,12,42,72,347
35099,4,19,49,139
35100,30,60,90,180
35101,2,5,13,185
35102,30,58,58,58
35103,1,31,61,335
35105,0,0,0,33
35106,3,33,63,277
35110,28,58,88,363
35111,14,44,69,69
35112,0,0,0,155
35115,18,48,78,227
35117,27,57,87,362
35120,7,37,67,341
35122,17,47,77,352
35123,30,60,90,365
35125,2,32,62,62
35126,14,44,74,275
35130,29,59,89,364
35131,2,32,62,337
35134,0,0,0,248
35136,26,56,86,360
35138,21,51,81,356
35143,0,23,53,322
35145,29,59,89,364
35146,21,37,60,60
35150,18,48,78,353
35151,30,60,90,90
35152,18,48,77,77
35153,30,59,59,59
35155,30,60,90,365
35156,0,0,4,279
35157,7,15,15,223
35158,3,33,63,63
35159,26,56,83,83
35161,30,60,90,365
35162,14,42,72,347
35163,0,0,0,125
35164,30,60,90,365
35166,20,42,63,152
35167,18,48,78,353
35169,0,0,0,0
35170,0,3,33,33
35172,0,0,0,163
35174,30,60,90,365
35177,28,58,88,363
35179,3,33,62,62
35180,16,46,75,75
35181,5,32,62,230
35183,0,0,30,305
35185,20,50,80,170
35186,26,54,58,332
35187,0,30,60,240
35188,24,54,84,358
35189,8,8,8,41
35190,0,0,0,218
35191,30,60,90,365
35192,0,1,31,306
35193,0,0,0,248
35194,3,33,63,338
35195,28,58,88,363
35196,0,17,47,322
35198,30,60,90,365
35199,0,0,0,0
35201,15,15,15,15
35202,0,0,0,0
35203,9,39,69,333
35204,8,12,12,85
35205,21,51,81,356
35206,8,8,8,225
35207,26,56,86,361
35208,6,13,17,17
35209,15,45,75,350
35210,30,58,58,58
35211,1,1,1,2
35213,0,8,38,313
35214,4,14,14,37
35217,24,48,53,327
35219,13,41,71,345
35220,30,60,90,365
35223,10,15,15,16
35224,13,43,73,163
35228,12,42,72,316
35229,30,60,89,89
35230,4,4,4,4
35231,0,0,18,293
35232,7,11,11,194
35233,30,58,58,58
35234,25,55,84,84
35235,30,60,90,364
35239,30,60,90,365
35240,20,50,80,80
35241,0,0,0,0
35242,10,38,68,68
35244,12,12,16,291
35245,23,53,83,358
35246,30,60,90,365
35247,20,22,22,22
35249,0,0,0,0
35252,0,0,0,100
35253,27,57,87,361
35254,0,25,55,330
35255,19,49,79,353
35258,0,0,0,0
35259,7,37,67,342
35260,6,6,33,308
35263,0,18,48,322
35264,0,0,0,0
35266,0,0,0,0
35267,11,11,17,17
35271,4,4,4,231
35272,22,48,78,338
35274,21,51,81,355
35275,30,60,90,90
35276,17,47,77,351
35277,0,2,32,306
35278,0,0,0,203
35279,8,37,67,341
35280,0,22,52,327
35281,18,46,46,46
35282,5,7,7,7
35284,30,60,89,89
35286,0,0,0,254
35287,0,0,4,279
35288,27,57,87,362
35290,3,33,63,337
35291,21,51,81,210
35293,5,13,13,77
35297,3,25,55,113
35299,30,60,90,364
35300,8,22,22,40
35301,14,40,40,40
35304,30,60,90,90
35306,13,43,73,348
35307,20,50,80,355
35309,15,45,75,350
35310,12,40,70,343
35311,15,45,75,349
35312,1,30,60,335
35313,28,58,88,363
35314,0,0,5,280
35315,7,37,67,246
35316,29,59,89,364
35318,9,39,69,344
35319,15,45,75,350
35321,0,0,0,128
35322,0,0,0,0
35324,4,14,14,252
35325,0,0,0,32
35326,17,22,22,22
35329,30,60,90,365
35330,12,38,68,343
35331,8,25,55,145
35332,13,37,67,342
35333,0,22,42,42
35334,19,49,79,354
35336,15,45,75,350
35339,11,11,11,121
35340,3,33,63,314
35341,21,28,58,247
35342,8,8,21,21
35343,15,45,75,219
35344,19,49,79,354
35346,9,39,69,343
35347,29,59,89,364
35348,0,26,56,269
35350,3,33,63,333
35351,23,53,83,358
35353,22,52,82,357
35354,24,54,84,111
35355,28,28,28,245
35356,30,60,90,365
35358,0,0,0,158
35360,6,35,65,339
35362,20,33,48,113
35364,9,39,69,158
35365,14,44,74,349
35367,29,57,57,57
35368,9,39,69,344
35369,11,14,43,43
35370,22,52,82,357
35371,14,40,70,159
35373,0,0,0,0
35374,14,44,74,349
35375,20,50,80,354
35376,0,0,0,0
35378,30,60,90,364
35381,23,41,41,41
35383,22,52,82,356
35385,9,39,69,343
35391,0,0,0,82
35392,0,0,0,156
35394,24,54,84,84
35396,4,4,4,4
35397,0,0,0,68
35399,29,57,57,57
35400,21,51,81,355
35401,6,6,6,6
35403,2,31,61,89
35404,29,40,70,345
35406,19,49,79,353
35408,30,40,40,260
35409,24,54,84,358
35410,8,26,56,145
35413,25,55,85,85
35414,30,60,90,365
35417,29,59,89,179
35418,2,32,62,337
35419,21,51,81,356
35421,0,0,0,0
35423,30,60,90,180
35424,29,59,89,364
35428,0,3,33,57
35430,0,0,0,0
35431,0,2,32,307
35432,29,59,89,364
35433,13,43,73,347
35434,7,37,67,156
35435,5,35,65,135
35437,7,37,67,333
35438,30,60,90,365
35439,16,45,75,350
35442,18,48,78,78
35443,0,0,0,157
35445,0,28,41,90
35446,3,3,3,3
35447,1,1,5,280
35449,26,56,86,360
35451,0,24,50,50
35453,0,0,0,219
35454,3,33,63,337
35457,15,16,16,16
35459,21,38,38,236
35460,26,56,86,361
35461,9,33,36,36
35462,30,60,90,365
35463,0,15,45,320
35464,26,56,86,361
35466,6,18,44,44
35467,23,53,83,358
35468,6,36,62,62
35469,8,20,36,36
35470,19,49,79,353
35471,0,27,57,331
35472,17,47,77,352
35473,19,49,79,353
35476,23,53,83,358
35479,0,0,0,0
35482,26,56,86,361
35483,0,28,58,137
35486,7,18,18,18
35487,17,47,77,352
35491,5,35,58,325
35492,21,51,81,356
35493,14,44,74,349
35494,20,50,80,354
35495,30,60,90,365
35498,20,50,80,355
35499,18,48,78,352
35501,10,10,10,221
35502,0,0,0,190
35503,6,18,18,18
35506,10,40,68,343
35508,7,33,63,243
35513,3,33,56,310
35514,24,54,83,83
35515,0,22,52,327
35516,11,41,71,251
35518,0,0,19,19
35519,4,4,23,56
35520,24,54,84,174
35522,1,11,23,212
35523,30,60,90,309
35526,21,50,80,355
35527,0,0,0,248
35528,30,60,90,179
35532,19,49,79,169
35535,30,60,90,180
35536,28,58,88,362
35537,2,24,48,87
35539,0,17,46,46
35541,0,0,0,121
35543,1,26,56,327
35544,24,54,84,358
35545,3,33,63,338
35547,23,52,82,82
35548,21,50,80,170
35550,18,48,74,74
35553,0,21,51,140
35554,30,58,58,58
35555,24,52,82,82
35558,30,60,90,193
35559,30,60,90,365
35560,30,60,89,89
35561,0,0,0,0
35562,30,60,90,365
35563,0,24,47,54
35564,0,16,46,321
35566,30,60,90,365
35567,30,60,90,364
35568,30,60,90,364
35571,0,2,31,31
35572,4,34,57,249
35576,0,0,0,0
35577,30,60,90,365
35579,3,33,63,243
35580,6,10,10,239
35584,4,34,64,339
35586,22,52,82,356
35587,18,48,78,353
35588,13,43,73,347
35589,2,32,62,337
35591,25,55,85,263
35596,0,0,0,1
35599,0,0,0,274
35600,0,16,16,49
35604,5,5,5,5
35607,10,36,66,336
35609,3,33,62,62
35610,0,3,33,307
35611,14,44,74,349
35612,0,0,0,0
35613,1,31,61,61
35614,29,59,89,364
35616,0,0,0,49
35617,3,33,63,153
35618,14,44,74,349
35620,14,28,58,333
35621,27,57,87,362
35622,0,1,31,306
35623,0,0,1,244
35624,5,5,5,5
35625,3,3,20,241
35627,7,37,66,66
35628,0,2,32,121
35629,3,7,37,235
35630,4,16,16,221
35631,24,54,83,83
35635,3,14,14,166
35638,23,53,83,235
35639,26,56,86,176
35640,0,0,0,0
35643,26,56,86,361
35644,8,8,8,110
35647,11,41,70,70
35650,0,0,0,5
35652,14,44,74,74
35654,0,0,13,288
35656,15,42,72,347
35658,25,53,83,358
35659,30,60,90,365
35661,10,11,11,258
35662,22,52,82,357
35663,30,60,89,89
35664,23,52,82,82
35665,17,47,77,352
35666,30,60,90,365
35668,18,48,78,352
35669,3,33,63,153
35673,0,1,31,31
35676,3,33,63,338
35677,15,45,75,350
35678,0,0,0,0
35679,0,0,0,142
35682,17,47,77,352
35683,5,27,57,332
35684,14,43,72,72
35686,5,35,65,340
35687,11,41,71,346
35688,0,1,31,31
35689,30,60,90,365
35692,30,60,90,364
35693,4,34,64,339
35694,30,60,90,364
35696,4,4,4,5
35697,0,0,0,45
35698,9,39,69,344
35700,17,46,76,351
35701,0,29,59,59
35702,8,8,8,8
35703,0,0,0,0
35705,4,4,4,252
35707,4,34,64,247
35709,0,1,31,31
35711,4,34,64,339
35712,30,60,90,364
35713,27,57,87,87
35714,4,4,7,84
35715,15,43,70,70
35718,9,39,69,344
35719,3,10,10,166
35720,0,2,32,306
35721,1,1,1,1
35722,17,44,74,74
35723,17,46,46,46
35724,27,57,87,144
35725,0,16,46,321
35726,28,58,88,363
35728,16,46,76,351
35729,18,48,78,353
35730,0,0,3,3
35731,30,60,90,273
35732,5,34,64,329
35733,0,0,0,0
35734,22,52,82,357
35735,13,43,73,340
35736,15,43,73,162
35737,7,13,18,18
35738,0,0,0,0
35739,25,55,85,265
35741,1,1,1,1
35742,1,20,50,325
35745,30,60,90,365
35747,1,30,60,334
35748,0,1,31,306
35750,12,30,60,149
35752,0,1,31,306
35753,0,0,0,0
35754,30,60,90,364
35756,21,51,81,356
35758,30,60,90,365
35759,30,60,90,365
35760,21,51,81,356
35761,9,39,69,295
35762,22,52,82,357
35764,0,2,32,307
35765,5,35,65,334
35766,30,60,90,365
35767,28,58,87,87
35769,0,0,0,0
35770,0,0,0,194
35771,15,45,75,349
35772,15,45,75,350
35773,4,19,30,30
35774,30,60,90,365
35776,11,41,71,346
35777,15,43,73,73
35778,23,53,83,356
35779,1,1,1,88
35780,0,0,4,275
35781,30,60,90,365
35783,13,43,73,348
35785,9,14,44,319
35786,20,20,21,85
35787,3,33,63,295
35788,13,39,69,343
35790,16,27,27,27
35791,1,17,38,297
35792,25,55,85,360
35793,1,18,33,246
35794,11,41,71,346
35795,2,32,62,242
35796,3,22,51,316
35797,12,42,72,347
35798,10,40,70,344
35799,2,29,59,333
35800,29,59,89,363
35801,30,60,90,364
35802,0,0,0,0
35803,5,33,63,152
35804,21,51,81,356
35805,8,9,9,9
35806,2,2,2,2
35807,15,42,42,42
35808,23,53,82,82
35810,3,3,3,234
35813,30,60,90,365
35815,14,44,74,284
35817,11,11,12,148
35818,23,53,83,83
35822,30,60,90,365
35823,0,0,0,0
35825,1,8,38,218
35826,27,27,27,27
35827,5,35,65,65
35830,0,0,0,0
35831,0,0,3,278
35832,3,3,3,160
35833,22,52,75,226
35834,30,60,90,364
35835,2,32,62,307
35839,0,0,0,156
35841,27,57,87,362
35843,0,13,43,318
35849,30,60,90,365
35851,22,51,81,356
35852,24,54,84,359
35855,1,24,26,164
35856,3,33,63,63
35857,0,0,0,247
35858,17,47,77,167
35860,30,60,90,364
35861,19,49,79,79
35865,0,0,0,0
35866,28,58,88,178
35867,29,59,89,179
35868,21,51,81,355
35869,30,60,90,365
35870,30,60,90,365
35871,19,41,71,346
35872,17,45,74,74
35873,30,60,90,365
35874,19,43,73,73
35875,0,23,49,156
35876,6,6,6,6
35877,17,47,77,352
35878,5,5,5,5
35879,10,29,59,59
35881,9,37,67,342
35882,30,60,90,365
35883,0,0,0,156
35884,3,16,29,29
35886,3,33,63,153
35887,26,56,86,361
35888,0,0,3,261
35890,15,45,75,349
35892,14,14,14,14
35893,11,11,17,292
35894,0,0,0,0
35895,0,0,0,0
35896,24,25,25,25
35898,15,37,57,321
35899,30,41,71,346
35901,30,60,90,365
35903,30,58,58,58
35905,19,49,79,169
35907,2,32,62,152
35909,30,58,58,58
35911,15,45,75,349
35912,7,7,9,9
35916,30,58,58,58
35917,25,55,85,360
35918,2,18,18,53
35919,16,46,76,351
35920,14,14,14,14
35921,30,58,58,58
35923,3,8,8,8
35924,29,59,89,364
35925,9,9,9,9
35927,0,0,0,173
35928,10,27,35,305
35930,19,49,79,79
35933,2,23,53,137
35934,0,0,0,94
35935,20,50,80,354
35936,18,48,77,77
35937,23,52,82,356
35938,0,5,35,125
35939,15,45,68,314
35940,4,34,64,339
35941,0,0,0,0
35942,0,0,0,0
35943,4,9,12,287
35945,0,0,4,184
35946,0,0,0,0
35947,0,5,34,34
35948,25,55,85,360
35950,30,60,90,365
35953,29,59,89,364
35954,0,26,56,331
35955,29,59,89,364
35956,29,59,89,364
35957,29,59,89,364
35958,4,34,64,339
35959,12,42,72,347
35960,29,59,89,364
35961,16,46,76,342
35962,0,0,0,247
35964,10,40,69,69
35965,30,60,90,365
35966,27,57,87,361
35967,16,46,76,351
35970,0,29,59,333
35971,0,0,0,0
35975,16,46,76,350
35976,3,33,63,132
35977,12,42,72,347
35978,11,30,51,140
35979,0,26,56,330
35980,11,11,15,290
35981,0,0,0,0
35983,14,44,74,348
35984,27,57,87,360
35985,30,60,90,365
35986,29,59,89,364
35987,20,50,80,349
35988,7,35,65,302
