host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_verifications_email,host_verifications_phone,host_verifications_work_email,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,property_type_Entire_rental_unit,property_type_Private_room_in_rental_unit,property_type_Private_room_in_home,property_type_Entire_condo,property_type_Entire_home,bathrooms_shared,bathrooms_private,bathrooms_num,amenities_Air_conditioning,amenities_Bed_linens,amenities_Carbon_monoxide_alarm,amenities_Cooking_basics,amenities_Dedicated_workspace,amenities_Dishes_and_silverware,amenities_Essentials,amenities_Fire_extinguisher,amenities_First_aid_kit,amenities_Free_street_parking,amenities_Hair_dryer,amenities_Hangers,amenities_Heating,amenities_Hot_water,amenities_Iron,amenities_Kitchen,amenities_Long_term_stays_allowed,amenities_Microwave,amenities_Oven,amenities_Refrigerator,amenities_Self_check-in,amenities_Shampoo,amenities_Smoke_alarm,amenities_TV,amenities_Wifi,log_price
2495,1,100.0,100.0,1,45,46,1,1,40.75336,-73.97161,6,2.0,3.0,3,7,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,5.616771097666572
3103,1,95.0,93.0,0,24,31,1,1,40.75946,-73.99068,2,1.0,1.0,1,1125,1,1,18,4,12,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,5.356586274672012
3463,1,100.0,100.0,1,2,3,1,1,40.81349,-73.95326,2,1.0,1.0,5,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4.7535901911063645
3326,48,0.0,0.0,0,1,2,1,1,40.71499,-73.9463,2,1.0,1.0,30,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,5.703782474656201
1036,1,100.0,100.0,1,7,9,1,1,40.81228,-73.94432,4,1.0,1.0,3,28,1,0,2,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,4.624972813284271
623,12,100.0,100.0,0,1,1,1,1,40.65442,-73.95982,3,1.0,1.0,32,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,4.248495242049359
529,1,100.0,100.0,1,4,4,1,1,40.753941,-73.93576,4,1.0,2.0,2,14,1,0,4,4,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,5.517452896464707
2536,12,100.0,94.0,1,1,1,1,1,40.83488,-73.93855,4,2.0,3.0,3,60,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,5.375278407684165
2200,1,100.0,100.0,0,1,1,1,1,40.59531,-73.96244,4,1.0,1.0,2,60,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,4.976733742420574
1038,1,100.0,91.0,1,4,4,1,1,40.89014,-73.85801,4,1.0,2.0,2,28,1,0,4,0,4,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,4.477336814478207
2560,12,100.0,95.0,1,3,3,1,1,40.71566,-73.96195,4,1.0,2.0,2,1125,1,0,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.521460917862246
189,1,100.0,100.0,0,1,3,0,1,40.76335,-73.79146,2,1.0,1.0,2,60,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,4.859812404361672
2327,1,100.0,100.0,1,1,1,1,1,40.64202,-73.95991,2,1.0,1.0,1,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,5.075173815233827
2379,1,100.0,96.0,0,1,1,1,0,40.74621,-73.83091,2,1.0,1.0,4,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,4.0943445622221
1217,1,100.0,100.0,1,1,1,1,1,40.76293,-73.90535,1,1.0,1.0,1,25,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.276666119016055
285,1,100.0,98.0,1,1,1,1,1,40.72778,-73.81567,2,1.0,1.0,1,1125,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,4.700480365792417
278,48,0.0,100.0,0,1,2,1,1,40.80587,-73.94671,2,1.0,1.0,2,7,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,4.77912349311153
3669,1,100.0,85.0,1,4,6,1,1,40.68202,-73.9438,6,2.0,3.0,5,1125,1,0,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.5,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,5.521460917862246
3472,1,100.0,100.0,0,4,9,1,1,40.70259,-73.92515,3,1.0,1.0,30,30,1,0,4,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.5,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3.912023005428146
2579,1,100.0,96.0,0,1,1,1,1,40.76298,-73.92526,2,1.0,1.0,30,1125,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,4.477336814478207
1283,1,100.0,100.0,0,2,2,1,1,40.76708,-73.87297,2,1.0,1.0,1,1125,1,0,2,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,4.219507705176107
389,1,100.0,96.0,1,3,5,1,1,40.69682,-73.92303,6,3.0,3.0,2,365,1,0,3,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,6.3473892096560105
2358,1,90.0,100.0,0,4,9,1,1,40.7469,-73.98666,6,1.0,3.0,1,31,1,1,4,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,5.2574953720277815
2377,1,100.0,97.0,0,6,10,1,0,40.6431,-73.94724,2,1.0,1.0,3,365,1,0,6,2,4,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,4.653960350157523
3803,1,100.0,96.0,0,1,1,1,1,40.73282,-73.99915,3,1.0,2.0,30,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,5.41610040220442
2409,1,100.0,100.0,1,1,3,1,1,40.67942,-73.77615,2,1.0,1.0,3,14,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,4.499809670330265
2661,1,100.0,96.0,0,1,1,1,1,40.73996,-73.92058,3,1.0,1.0,3,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,4.31748811353631
2259,24,100.0,46.0,0,4,4,1,1,40.76957,-73.89584,3,1.0,1.0,1,362,1,0,4,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,3.6888794541139363
2373,12,100.0,95.0,1,1,1,1,1,40.71653,-73.95464,1,1.0,1.0,3,10,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,5.062595033026967
765,1,97.0,88.0,0,4,4,1,1,40.76348,-73.9103,8,3.0,5.0,1,3,1,1,4,1,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,5.293304824724492
2869,1,100.0,100.0,1,5,17,1,1,40.7118,-73.85015,2,1.0,1.0,3,31,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,5.003946305945459
3709,1,100.0,57.0,1,1,1,1,0,40.71549,-73.94499,5,1.0,1.0,30,1125,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,4.8283137373023015
3146,1,100.0,96.0,0,1,2,1,0,40.71675,-73.99039,3,1.0,2.0,30,1125,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,4.962844630259907
2089,24,100.0,46.0,0,1,1,1,1,40.73412,-73.98293,2,1.0,1.0,4,365,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,5.783825182329737
2470,1,100.0,99.0,1,2,3,1,1,40.70151,-73.92107,3,1.0,2.0,1,8,1,1,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,4.634728988229636
2414,1,100.0,97.0,0,2,2,1,1,40.72,-73.85109,6,3.0,3.0,5,29,1,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2.5,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,6.437751649736401
3205,1,100.0,96.0,0,1,1,1,1,40.68894,-73.97295,2,1.0,1.0,2,9,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4.787491742782046
218,1,100.0,100.0,0,1,3,1,1,40.64346,-73.99931,4,2.0,2.0,2,500,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,5.298317366548036
574,1,100.0,100.0,1,3,4,1,1,40.795273,-73.963577,1,1.0,1.0,5,365,1,1,3,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.248495242049359
2748,1,100.0,100.0,0,1,1,1,0,40.7205,-73.98869,2,1.0,1.0,4,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,5.017279836814924
3136,1,100.0,100.0,1,8,8,1,1,40.78552,-73.97435,3,1.0,2.0,30,1125,1,0,8,8,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,5.220355825078324
441,1,100.0,100.0,0,2,2,1,1,40.85701,-73.90321,2,1.0,1.0,3,1125,1,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,4.248495242049359
1426,1,100.0,100.0,1,1,1,1,0,40.68567,-73.98336,3,1.0,2.0,3,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,5.365976015021851
1265,1,100.0,100.0,1,3,4,1,1,40.6923,-73.93579,4,2.0,2.0,30,1125,1,1,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5.10594547390058
2072,1,100.0,100.0,0,4,4,1,1,40.68787,-73.91737,2,1.0,1.0,2,1125,1,0,4,0,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,4.418840607796598
3393,12,100.0,69.0,1,1,3,1,1,40.71587,-73.96,4,2.0,2.0,7,90,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,5.68697535633982
3709,1,100.0,100.0,0,3,6,1,1,40.71897,-73.95758,1,1.0,1.0,5,1125,1,1,3,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,3.912023005428146
1809,24,100.0,96.0,0,4,4,1,1,40.64418,-73.99098,3,1.0,2.0,30,1125,1,1,3,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,3.6888794541139363
1597,12,100.0,100.0,1,1,1,1,1,40.8693,-73.85644,2,1.0,1.0,4,28,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,4.442651256490317
3660,1,100.0,75.0,0,2,3,1,1,40.7982,-73.96975,2,1.0,2.0,30,150,1,0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4.31748811353631
1735,12,100.0,100.0,0,6,7,1,1,40.68286,-73.91864,2,1.0,1.0,2,3,1,0,5,5,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,4.700480365792417
1458,12,100.0,100.0,1,2,2,1,0,40.71853,-73.984,4,2.0,4.0,1,30,1,1,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,5.598421958998375
3637,1,100.0,33.0,0,1,6,1,1,40.7207,-73.95621,2,1.0,2.0,4,25,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,4.976733742420574
544,1,100.0,62.0,1,4,4,1,1,40.72957,-73.9574,3,1.0,1.0,1,10,1,0,3,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,5.497168225293202
534,1,100.0,78.0,0,3,6,1,1,40.70663,-74.00871,3,1.0,1.0,2,365,1,0,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,6.018593214496234
1845,1,100.0,100.0,1,200,202,1,1,40.7229,-73.99192,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,5.560681631015528
1284,1,100.0,100.0,1,2,2,1,1,40.80131,-73.94584,6,2.0,3.0,3,90,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5.616771097666572
3247,12,100.0,99.0,0,1,2,1,1,40.72483,-73.98865,7,3.0,4.0,2,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,6.620073206530356
1452,1,100.0,84.0,0,6,15,1,1,40.86739,-73.92571,2,1.0,1.0,1,1125,1,0,3,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,4.248495242049359
1556,1,100.0,96.0,0,2,3,1,0,40.77015,-73.8771,7,1.0,2.0,30,1125,1,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4.852030263919617
2409,1,100.0,64.0,1,9,12,1,1,40.76387,-73.98733,8,4.0,4.0,2,360,1,0,2,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,7.824046010856292
2369,1,100.0,80.0,1,1,1,1,1,40.62406,-74.0257,5,3.0,3.0,2,10,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,5.713732805509369
2734,1,100.0,96.0,0,1,2,1,1,40.80191,-73.95165,2,1.0,1.0,30,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,4.356708826689592
1983,1,100.0,96.0,0,1,1,1,1,40.60548,-74.13315,2,1.0,1.0,30,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4.418840607796598
1908,1,100.0,66.0,1,1,2,1,0,40.76597,-73.92489,2,1.0,1.0,1,5,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,3.871201010907891
3556,12,100.0,94.0,0,3,3,1,1,40.6966,-73.92994,3,1.0,1.0,2,365,1,0,3,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4.948759890378168
4737,1,100.0,0.0,0,1,4,1,1,40.67839,-73.96642,4,4.0,4.0,30,730,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.1647859739235145
2314,1,100.0,99.0,0,3,3,1,1,40.68997,-73.9547,1,1.0,1.0,1,1125,1,0,3,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,3.912023005428146
2079,1,100.0,63.0,0,2,4,1,1,40.70807,-73.91332,5,2.0,3.0,28,365,1,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,5.356586274672012
1980,1,100.0,96.0,0,1,8,1,1,40.64264,-73.96986,2,1.0,1.0,1,4,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4.553876891600541
915,1,100.0,97.0,0,52,71,1,1,40.74809,-73.98852,5,1.0,3.0,1,1125,1,1,52,34,18,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,5.568344503761097
2345,1,98.0,93.0,0,9,13,1,1,40.75042,-73.97575,1,1.0,1.0,2,1125,1,0,9,3,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,5.43372200355424
1022,1,100.0,100.0,0,1,2,1,1,40.678104,-73.798012,2,1.0,1.0,1,1125,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,4.653960350157523
2773,1,100.0,96.0,1,10,10,1,1,40.74764,-73.86538,1,1.0,1.0,1,14,1,0,8,0,0,8,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,4.31748811353631
1560,1,98.0,100.0,0,7,10,1,1,40.75637,-73.82586,5,2.0,2.0,1,1125,1,0,7,7,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5.081404364984463
3472,1,100.0,100.0,0,4,9,1,1,40.70276,-73.92534,1,1.0,1.0,30,30,1,0,4,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.5,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.248495242049359
2969,1,100.0,100.0,0,4,14,1,1,40.7044897,-73.8189627,2,1.0,1.0,1,21,1,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4.04305126783455
2470,1,100.0,75.0,1,2,2,1,1,40.69343,-73.92257,2,1.0,1.0,3,68,1,0,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,4.51085950651685
578,1,100.0,96.0,0,1,1,1,1,40.65583,-73.95192,2,1.0,1.0,1,1125,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.174387269895637
2575,1,100.0,88.0,0,5,6,1,1,40.6829,-73.9398,2,1.0,2.0,14,1125,1,0,5,3,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1.5,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,4.290459441148391
2166,1,100.0,100.0,1,7,11,1,1,40.64831,-73.9492,4,2.0,1.0,5,1125,1,0,3,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.867534450455582
1485,12,100.0,100.0,0,1,1,1,1,40.88332,-73.85018,4,2.0,2.0,3,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,5.783825182329737
1583,1,100.0,100.0,1,1,1,1,1,40.69457,-73.86173,6,3.0,3.0,3,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,5.365976015021851
2469,1,100.0,97.0,1,2,5,1,1,40.81425,-73.94657,7,3.0,4.0,3,30,1,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,6.375024819828097
192,1,100.0,100.0,0,1,1,1,1,40.66188,-73.9413,6,2.0,6.0,2,28,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,5.393627546352362
3173,1,95.0,92.0,1,1,1,1,1,40.76691,-73.87925,2,1.0,1.0,1,365,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,4.30406509320417
4536,24,100.0,38.0,0,1,1,1,1,40.73271,-74.00367,2,1.0,2.0,30,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,5.298317366548036
351,1,100.0,100.0,0,5,6,1,1,40.8468,-73.86538,7,3.0,4.0,3,30,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.859812404361672
